ticker,date,mean_sentiment,count,rolling_mean,rolling_std,z_score
BAYN,2024-04-17,0.4939,1,0.013319999999999986,0.4857657746919486,0.9893245367168216
BAYN,2024-04-18,-0.6808,1,-0.01770666666666668,0.4996546662158419,-1.3271032538439034
BAYN,2024-04-19,-0.4404,1,-0.05191666666666668,0.49197728086270154,-0.7896367341437242
BAYN,2024-04-20,0.4404,1,-0.023186666666666685,0.4948085374987069,0.9369011072649048
BAYN,2024-04-21,-0.128,1,-0.049073333333333344,0.4784967156110632,-0.16494714402767327
BAYN,2024-04-22,-0.9371,1,-0.05796000000000001,0.4927006915443451,-1.7843287315964196
BAYN,2024-04-23,-0.5574,1,-0.05796000000000002,0.4927006915443451,-1.0136783011903858
BAYN,2024-04-24,-0.7351,1,-0.08332333333333335,0.5075997966653578,-1.2840365007008847
BAYN,2024-04-25,-0.4019,1,-0.10426333333333335,0.5073439637708451,-0.5866565642261231
BAYN,2024-04-26,0.2732,1,-0.07760000000000003,0.5053928775612644,0.6941134621697861
BAYN,2024-04-27,0.3818,1,-0.055006666666666676,0.5104181145670291,0.8557820621965884
BAYN,2024-04-28,-0.296,1,-0.07474000000000001,0.5078169257409263,-0.4357082026700317
BAYN,2024-04-29,-0.4588,1,-0.10343000000000001,0.5042606668216829,-0.7047347203181052
BAYN,2024-04-30,-0.5994,1,-0.10343000000000001,0.5042606668216829,-0.9835587675835628
BAYN,2024-05-01,-0.5423,1,-0.09756000000000002,0.4978391532239691,-0.8933407449371891
BAYN,2024-05-02,0.4939,1,-0.056076666666666684,0.493377121398571,1.1147186255975015
BAYN,2024-05-03,0.2023,1,-0.07624666666666667,0.46860652616861415,0.5944148258968974
BAYN,2024-05-04,0.8442,1,-0.06852000000000001,0.48207049877907215,1.8933330338853405
BAYN,2024-05-05,0.6249,1,-0.05111333333333335,0.49764245074311053,1.3584318064583687
BAYN,2024-05-06,0.7096,1,-0.02746000000000001,0.5166563605497871,1.4265961987106397
BAYN,2024-05-07,0.8442,1,-0.009926666666666679,0.5373038644125349,1.5896529380084252
BAYN,2024-05-08,0.3818,1,0.010343333333333317,0.5403215522090611,0.687473348320081
BAYN,2024-05-09,0.128,1,0.015469999999999984,0.5406963034063034,0.20812052771783043
BAYN,2024-05-10,0.0,1,0.030149999999999986,0.5338273992981059,-0.05647892940610058
BAYN,2024-05-11,0.6705,1,0.056766666666666646,0.5454502210817784,1.1251866982767569
BAYN,2024-05-12,-0.128,1,0.02677666666666665,0.5292802338917502,-0.29242857895638324
BAYN,2024-05-13,0.0,1,0.016169999999999983,0.5264193884321144,-0.030716953735614966
BAYN,2024-05-14,0.2263,1,0.04178999999999998,0.5169198612937986,0.3569412085234836
BAYN,2024-05-15,-0.3182,1,0.012119999999999983,0.5109539782231556,-0.6464770098252077
BAYN,2024-05-16,-0.2263,1,0.008843333333333316,0.5121972092474925,-0.4590874942071631
BAYN,2024-05-17,0.3182,1,0.0029866666666666488,0.507442064458209,0.6211809296296387
BAYN,2024-05-18,0.25,1,0.03401333333333332,0.492425305894262,0.43861812965608493
BAYN,2024-05-19,0.5574,1,0.06727333333333331,0.4929739637339281,0.9942242445306946
BAYN,2024-05-20,-0.4767,1,0.03670333333333331,0.49745297021398177,-1.0320640624831137
BAYN,2024-05-21,0.0,1,0.04096999999999998,0.4965396842493888,-0.08251102842249895
BAYN,2024-05-22,-0.2732,1,0.06309999999999999,0.4652543924082527,-0.722830360094489
BAYN,2024-05-23,0.7351,1,0.10618333333333331,0.46565735448031864,1.350599664357386
BAYN,2024-05-24,0.2023,1,0.13743,0.4378811255391676,0.14814522987289053
BAYN,2024-05-25,-0.2263,1,0.14328333333333332,0.43155098558677807,-0.8564071121997611
BAYN,2024-05-26,-0.7845,1,0.10802666666666666,0.4626558987451453,-1.9291371169965703
BAYN,2024-05-27,-0.6597,1,0.07330999999999999,0.48014936350667176,-1.5266291194194506
BAYN,2024-05-28,-0.2732,1,0.07406999999999998,0.47956233290150196,-0.7241394416840621
BAYN,2024-05-29,0.8957,1,0.11921999999999998,0.49128229991207345,1.5805169454282588
BAYN,2024-05-30,-0.0516,1,0.13748,0.47351046261608254,-0.3993153582190308
BAYN,2024-05-31,0.34,1,0.16688999999999998,0.45694327901981363,0.3788435194217919
BAYN,2024-06-01,0.0,1,0.15042666666666668,0.45364056631026595,-0.3315987983397915
BAYN,2024-06-02,0.5423,1,0.16176000000000001,0.4591943346400489,0.8287123147943363
BAYN,2024-06-03,0.0,1,0.13362,0.44145565747563065,-0.3026804566603071
BAYN,2024-06-04,0.6249,1,0.13362,0.44145565747563065,1.1128637535404557
BAYN,2024-06-05,0.5267,1,0.12752333333333332,0.4344339826703829,0.9188430983529504
BAYN,2024-06-06,0.128,1,0.10364999999999999,0.41283420630629886,0.058982515566875615
BAYN,2024-06-07,0.0,1,0.09092333333333333,0.40983795088852587,-0.22185191277726274
BAYN,2024-06-08,-0.8779,1,0.057393333333333324,0.44623186251817204,-2.0959806143274786
BAYN,2024-06-09,0.743,1,0.08216,0.4632316859807322,1.4265863497677211
BAYN,2024-06-10,0.7096,1,0.08346333333333332,0.46499574672384303,1.3465427825483398
BAYN,2024-06-11,-0.7269,1,0.06349999999999999,0.4867352973179287,-1.6238805863379202
BAYN,2024-06-12,0.4588,1,0.07879333333333333,0.49185221703505505,0.7726033420310536
BAYN,2024-06-13,0.3818,1,0.08397666666666664,0.4942737030985086,0.6025473972544666
BAYN,2024-06-14,0.25,1,0.10291666666666664,0.48919160203926965,0.30066610448788184
BAYN,2024-06-15,0.0,1,0.11045999999999999,0.48567214186044305,-0.2274373810630062
BAYN,2024-06-16,-0.296,1,0.08998666666666666,0.48954322674363976,-0.7884628886282133
BAYN,2024-06-17,-0.4404,1,0.06697333333333333,0.4979177988752577,-1.0189901515459674
BAYN,2024-06-18,-0.5574,1,0.02981333333333332,0.5016400576133239,-1.1705870064028487
BAYN,2024-06-19,-0.8481,1,0.017433333333333325,0.5188587545049586,-1.668148269289849
BAYN,2024-06-20,-0.2263,1,0.009889999999999989,0.5207624637871427,-0.4535465138603781
BAYN,2024-06-21,-0.6908,1,-0.004030000000000011,0.5340033030699859,-1.286078187254195
BAYN,2024-06-22,0.2023,1,-0.021790000000000007,0.5171681073653538,0.4333020478420404
BAYN,2024-06-23,0.2023,1,-0.021790000000000007,0.5171681073653538,0.4333020478420404
BAYN,2024-06-25,0.6369,1,0.00698333333333333,0.5292686470471555,1.1901643337103698
BAYN,2024-06-26,-0.4404,1,0.01845333333333333,0.5150625296711695,-0.8908691797601318
BAYN,2024-06-27,0.6808,1,0.06313666666666666,0.5123410108197626,1.2055707434879195
BAYN,2024-06-28,0.0,1,0.07224333333333334,0.5085707482627229,-0.14205168814784666
BAYN,2024-06-29,-0.5423,1,0.02430999999999999,0.49589127239192543,-1.1426093410899603
BAYN,2024-06-30,0.5106,1,0.04304999999999999,0.5034883991746467,0.928621197164504
BAYN,2024-07-01,0.0,1,0.03171666666666666,0.5003907832080245,-0.06338379468808336
BAYN,2024-07-02,0.4588,1,0.047009999999999996,0.506363464492072,0.8132300785426182
BAYN,2024-07-03,-0.7269,1,0.004703333333333326,0.5164749107524795,-1.4165321840463108
BAYN,2024-07-04,-0.7269,1,-0.019526666666666675,0.5334743699582004,-1.3259743544732214
BAYN,2024-07-05,0.743,1,-0.015590000000000003,0.5388029025790286,1.4079174339428029
BAYN,2024-07-06,-0.3182,1,-0.04375333333333334,0.5315120796845305,-0.5163507607006026
BAYN,2024-07-08,-0.5106,1,-0.06504000000000001,0.5371540770419216,-0.8294826736747021
BAYN,2024-07-09,0.5106,1,-0.04801999999999999,0.5472798366340632,1.0207209595655529
BAYN,2024-07-10,-0.3612,1,-0.030796666666666674,0.5280550836492497,-0.6256986128227435
BAYN,2024-07-11,0.8126,1,-0.028476666666666667,0.5317122035159773,1.5818269001632825
BAYN,2024-07-12,0.0,1,-0.05213000000000001,0.5132078796059694,0.1015767724377583
BAYN,2024-07-13,-0.3818,1,-0.04062666666666667,0.5012909355085015,-0.6805894724333138
BAYN,2024-07-14,0.8348,1,-0.028093333333333335,0.5186094729864317,1.6638595673240026
BAYN,2024-07-15,0.7783,1,-0.014876666666666672,0.5342327735485098,1.4847023730839006
BAYN,2024-07-16,-0.3612,1,-0.035250000000000004,0.5354361114855428,-0.6087561018170156
BAYN,2024-07-17,-0.128,1,-0.03951666666666667,0.5356554773380917,-0.1651870223992594
BAYN,2024-07-18,-0.3818,1,-0.04237666666666667,0.5372986620078282,-0.6317219031682384
BAYN,2024-07-19,-0.2023,1,-0.034440000000000005,0.5329575544980593,-0.31495941577953795
BAYN,2024-07-20,-0.34,1,-0.027193333333333337,0.5270468545116029,-0.5935082696898635
BAYN,2024-07-21,0.25,1,0.009409999999999996,0.5057710906165439,0.4756895055166489
BAYN,2024-07-22,0.1779,1,0.02288333333333333,0.5046580010150495,0.30717172095730605
BAYN,2024-07-23,-0.0516,1,0.04418999999999999,0.48665982904580957,-0.1968315325877929
BAYN,2024-07-24,0.0,1,0.03744666666666666,0.4857942552529637,-0.07708338717831763
BAYN,2024-07-25,-0.5423,1,0.012626666666666656,0.495995491451515,-1.1188139332530855
BAYN,2024-07-26,0.4404,1,0.0060766666666666564,0.488711185200656,0.8887116695620707
BAYN,2024-07-27,-0.4767,1,0.004866666666666656,0.48989823104560115,-0.9829932752336087
BAYN,2024-07-28,-0.6597,1,-0.039816666666666674,0.4872467689483171,-1.272216406219176
BAYN,2024-07-29,0.2263,1,-0.03227333333333334,0.4896303552493546,0.5280990660835344
BAYN,2024-07-30,0.3182,1,-0.003590000000000008,0.4838930135032344,0.6650023683341506
BAYN,2024-07-31,-0.2263,1,-0.028153333333333343,0.47552253199694083,-0.41669248738762477
BAYN,2024-08-01,-0.1531,1,-0.03325666666666668,0.4760312367926068,-0.2517551876234241
BAYN,2024-08-02,-0.4019,1,-0.06194666666666667,0.4712657598084292,-0.7213622595274591
BAYN,2024-08-03,0.6908,1,-0.01469000000000001,0.47336360257351784,1.4903765227501427
BAYN,2024-08-04,0.6369,1,0.03076999999999999,0.46806454031100425,1.2949709875421422
BAYN,2024-08-05,-0.7845,1,-0.020146666666666677,0.47098819059309854,-1.6228715466746855
BAYN,2024-08-06,-0.4215,1,-0.023590000000000007,0.4736126529865577,-0.8401591416336034
BAYN,2024-08-07,0.4767,1,0.009319999999999993,0.47290659236623916,0.9883135645485798
BAYN,2024-08-08,0.3182,1,0.0029066666666666572,0.4671435575947707,0.6749388452592946
BAYN,2024-08-10,0.3818,1,0.027673333333333324,0.4668697986800391,0.7585126895504352
BAYN,2024-08-11,-0.2732,1,-0.008520000000000008,0.44552065736386576,-0.5940914200614281
BAYN,2024-08-12,0.2732,1,0.0005866666666666575,0.44848313906209286,0.6078563709294538
BAYN,2024-08-13,0.7184,1,0.03725999999999999,0.4609459939942101,1.477700227086811
BAYN,2024-08-14,0.7096,1,0.03308666666666666,0.4539904903556167,1.4901486874833247
BAYN,2024-08-15,0.4215,1,0.021193333333333328,0.4381934724118649,0.9135386350310855
BAYN,2024-08-16,0.6705,1,0.05558333333333333,0.447532945489883,1.374014299647952
BAYN,2024-08-17,-0.34,1,0.04851666666666666,0.45218136358624145,-0.8592053940156859
BAYN,2024-08-18,0.3818,1,0.07397000000000001,0.44860091944960895,0.6862001093927278
BAYN,2024-08-19,-0.5423,1,0.06263666666666665,0.45997192679203985,-1.3151599726653918
BAYN,2024-08-20,0.872,1,0.10303666666666665,0.47632352630606406,1.6143719360173532
BAYN,2024-08-21,-0.6808,1,0.07200999999999998,0.4963161196114901,-1.5167953855484082
BAYN,2024-08-22,0.5106,1,0.0831,0.5024429931637124,0.8508427937429839
BAYN,2024-08-23,-0.4404,1,0.07014,0.5109790869598724,-0.9991406948521421
BAYN,2024-08-24,0.4404,1,0.08481999999999999,0.51520323970924,0.6901742314366561
BAYN,2024-08-25,-0.7906,1,0.07654333333333334,0.5274735670339702,-1.6439559961447088
BAYN,2024-08-26,0.7906,1,0.08821666666666667,0.5395406667638261,1.3018172245407196
BAYN,2024-08-27,-0.7579,1,0.07884333333333332,0.5519922098921408,-1.515860764587299
BAYN,2024-08-28,-0.8481,1,0.07256333333333333,0.5616711864718037,-1.6391500142931958
BAYN,2024-08-30,-0.4767,1,0.04913,0.5696442550792798,-0.9230848820318884
BAYN,2024-08-31,0.4767,1,0.05441333333333333,0.5729513060692304,0.7370376194161975
BAYN,2024-09-01,-0.4767,1,0.04606666666666666,0.5789739487518704,-0.9029191517055765
BAYN,2024-09-02,0.2732,1,0.06027666666666666,0.5791485615395531,0.3676489030160385
BAYN,2024-09-03,0.0,1,0.07367333333333333,0.5727014182248736,-0.1286417860840798
BAYN,2024-09-04,-0.1531,1,0.04554333333333333,0.5619689043325988,-0.35347744653104
BAYN,2024-09-05,-0.5267,1,0.0067566666666666626,0.559898081663596,-0.9527745926216331
BAYN,2024-09-06,0.0,1,0.03290666666666666,0.5396209991398071,-0.060981071379953976
BAYN,2024-09-07,-0.0258,1,0.04609666666666666,0.5329254211156234,-0.13490943351165074
BAYN,2024-09-08,-0.765,1,0.004706666666666659,0.5463780502061979,-1.408743756042518
BAYN,2024-09-09,-0.8402,1,-0.03390666666666667,0.5641044094683264,-1.4293335059962964
BAYN,2024-09-10,-0.34,1,-0.05796666666666667,0.5611476647097405,-0.50260092141561
BAYN,2024-09-11,-0.7269,1,-0.07309000000000002,0.5731341332743479,-1.1407626278769094
BAYN,2024-09-12,0.1027,1,-0.07877333333333335,0.5704207660129937,0.3181394229416948
BAYN,2024-09-13,0.7906,1,-0.07636666666666668,0.5740409262913849,1.51028720594495
BAYN,2024-09-14,0.128,1,-0.09575333333333334,0.5561230766366526,0.40234498932603074
BAYN,2024-09-15,-0.8591,1,-0.13844,0.564140970154532,-1.2774466633802426
BAYN,2024-09-16,0.1027,1,-0.15736666666666668,0.5452748122915089,0.47694604776211935
BAYN,2024-09-17,0.5574,1,-0.12745333333333334,0.5593440195710375,1.2243866196308835
BAYN,2024-09-18,-0.128,1,-0.14444666666666667,0.5510211327903942,0.02984761506946213
BAYN,2024-09-20,-0.2732,1,-0.13547666666666666,0.5464929154876219,-0.25201302602513387
BAYN,2024-09-21,-0.3612,1,-0.17658333333333334,0.5134813478016801,-0.3595391876590042
BAYN,2024-09-22,0.4767,1,-0.138,0.5177575720820276,1.187235171719737
BAYN,2024-09-23,-0.4939,1,-0.17148333333333335,0.506729304109875,-0.6362700243535876
BAYN,2024-09-24,0.3818,1,-0.1440766666666667,0.513867538066145,1.0233700860842776
BAYN,2024-09-25,0.6844,1,-0.13594333333333336,0.5252425263682932,1.561837231660331
BAYN,2024-09-26,-0.5994,1,-0.12957000000000002,0.5181369071840057,-0.9067680635866179
BAYN,2024-09-27,-0.3182,1,-0.16653,0.48896079043846347,-0.31018847107146086
BAYN,2024-09-28,0.8625,1,-0.11251666666666668,0.5104108568752158,1.910258478112735
BAYN,2024-09-29,0.0,1,-0.08424666666666666,0.4913970027369425,0.17144318381560436
BAYN,2024-09-30,0.0,1,-0.06835666666666666,0.48594602132714104,0.14066720101953187
BAYN,2024-10-01,0.5106,1,-0.06722666666666668,0.4872947234890092,1.185784780367521
BAYN,2024-10-03,0.296,1,-0.04147000000000001,0.485322193123219,0.6953524993948079
BAYN,2024-10-04,0.4939,1,-0.03411333333333334,0.491884886823185,1.0734489866998804
BAYN,2024-10-05,-0.2023,1,-0.04085666666666667,0.49278695031656317,-0.32761284208038216
BAYN,2024-10-06,0.3612,1,-0.023713333333333343,0.4976692072211139,0.7734320865110643
BAYN,2024-10-07,0.4404,1,0.008523333333333324,0.49528097471994653,0.8719831544324281
BAYN,2024-10-08,0.4767,1,0.024413333333333325,0.5025910812862737,0.8999098541683953
BAYN,2024-10-09,0.7783,1,0.05121666666666666,0.5209277937146067,1.3957468618609934
BAYN,2024-10-10,-0.4404,1,0.062036666666666664,0.5065628718056171,-0.9918545053958597
BAYN,2024-10-11,-0.1027,1,0.08661999999999999,0.4783790629428394,-0.3957531059895518
BAYN,2024-10-13,0.4767,1,0.11384333333333331,0.4764984999674862,0.7615064196244609
BAYN,2024-10-14,-0.2263,1,0.13052999999999998,0.4542887044600604,-0.785469672692184
BAYN,2024-10-15,-0.0516,1,0.12538666666666665,0.45548654526730026,-0.3885661794088842
BAYN,2024-10-16,0.6705,1,0.12138333333333333,0.4499322079842799,1.2204431177015276
BAYN,2024-10-17,-0.3612,1,0.10507666666666665,0.45846808010074647,-1.017031908882739
BAYN,2024-10-18,-0.2732,1,0.12460666666666663,0.4274063881643304,-0.9307457204259587
BAYN,2024-10-19,-0.2732,1,0.11207666666666666,0.43353680246543563,-0.8886827242247408
BAYN,2024-10-20,-0.128,1,0.08922999999999999,0.42727425751843645,-0.5084088174692498
BAYN,2024-10-21,0.4019,1,0.10689333333333331,0.42893409584073955,0.687766884300568
BAYN,2024-10-22,0.3182,1,0.12660666666666665,0.4244294506448778,0.4514138522720951
BAYN,2024-10-23,-0.3818,1,0.12591999999999998,0.4252617144689886,-1.1939000919327396
BAYN,2024-10-24,-0.4404,1,0.09534999999999999,0.4320845317599405,-1.2399194153463804
BAYN,2024-10-25,-0.4767,1,0.09592333333333332,0.43128636832822254,-1.3277102532894083
BAYN,2024-10-26,-0.6486,1,0.06157666666666665,0.4484236272062186,-1.583718215499101
BAYN,2024-10-27,0.5267,1,0.05631999999999999,0.44174538492603227,1.0648215375894927
BAYN,2024-10-28,-0.2023,1,0.06955666666666666,0.42712712610015163,-0.6364771751886402
BAYN,2024-10-29,0.0,1,0.08016333333333332,0.42107406710518974,-0.1903782246302703
BAYN,2024-10-30,-0.7906,1,0.02505999999999998,0.4233236526542686,-1.9267999670837084
BAYN,2024-10-31,0.2023,1,0.031803333333333315,0.42452027162785594,0.40162196733947236
BAYN,2024-11-01,0.6486,1,0.053423333333333316,0.4391100056056439,1.35541586178563
BAYN,2024-11-02,-0.4588,1,0.021109999999999976,0.4399744509431868,-1.0907678820240632
BAYN,2024-11-03,0.128,1,0.01550999999999998,0.437416717866345,0.25716895446682936
BAYN,2024-11-04,0.3612,1,0.01108666666666665,0.4330615061304274,0.8084609885134606
BAYN,2024-11-05,-0.128,1,0.013563333333333316,0.4320102564901021,-0.32768512137529937
BAYN,2024-11-06,0.0258,1,0.0023833333333333137,0.4270145641409739,0.054838098353329104
BAYN,2024-11-07,-0.6369,1,-0.03352666666666669,0.43414761666681,-1.3897884271846572
BAYN,2024-11-08,0.2732,1,-0.040310000000000026,0.42743864359049577,0.7334619943730586
BAYN,2024-11-09,-0.3612,1,-0.07829333333333335,0.4020626164420537,-0.7036383267118291
BAYN,2024-11-10,0.9081,1,-0.03334333333333336,0.4342735342387676,2.1678579492152963
BAYN,2024-11-11,0.7845,1,-0.0037700000000000216,0.45889791077890246,1.7177458896294462
BAYN,2024-11-12,-0.8316,1,-0.04738000000000002,0.4735932929977091,-1.6558933827717732
BAYN,2024-11-14,0.0,1,-0.039836666666666694,0.4724460578465152,0.08432003189580753
BAYN,2024-11-15,-0.2263,1,-0.04566000000000002,0.4736711325308981,-0.38136164016331864
BAYN,2024-11-16,-0.6124,1,-0.08842333333333335,0.4646101040088631,-1.1277771665866982
BAYN,2024-11-17,-0.6369,1,-0.09761333333333336,0.4728453773175485,-1.140513775826761
BAYN,2024-11-18,0.1531,1,-0.08340333333333334,0.4737913315485783,0.4991719298880512
BAYN,2024-11-19,-0.7184,1,-0.09824333333333336,0.4867364851626657,-1.2741117330857423
BAYN,2024-11-20,0.8316,1,-0.06625666666666669,0.5154003644194272,1.742056716777951
BAYN,2024-11-21,-0.743,1,-0.10442000000000001,0.5218867035193989,-1.2235989069920103
BAYN,2024-11-22,-0.1531,1,-0.12013000000000003,0.5157841089060423,-0.06392209343154842
BAYN,2024-11-23,0.6369,1,-0.08617333333333335,0.5312638067550022,1.3610438432648324
BAYN,2024-11-24,0.5267,1,-0.05393666666666668,0.5383229657981788,1.0786028157014416
BAYN,2024-11-25,0.4404,1,-0.023366666666666685,0.5395260054665695,0.8595816734832126
BAYN,2024-11-26,0.5574,1,0.01683333333333331,0.5362530606509127,1.0080439746311527
BAYN,2024-11-27,0.7605,1,0.024626666666666644,0.5455369711124763,1.3488972742447078
BAYN,2024-11-28,-0.4939,1,0.014906666666666646,0.5522757575412995,-0.9212909669108873
BAYN,2024-11-29,-0.3182,1,0.00429999999999998,0.5556173844751752,-0.5804354021511168
BAYN,2024-11-30,0.3818,1,0.043379999999999974,0.5387543905893579,0.6281526534378555
BAYN,2024-12-01,-0.4019,1,0.02323999999999998,0.5438776051459653,-0.7816832242723091
BAYN,2024-12-02,-0.6249,1,-0.019210000000000022,0.5430829265121172,-1.11528087227851
BAYN,2024-12-03,-0.4215,1,-0.01796666666666669,0.5420836042742749,-0.7444116187088364
BAYN,2024-12-04,0.5106,1,-0.005213333333333355,0.5500777817936193,0.937709811967753
BAYN,2024-12-06,0.2732,1,-0.008146666666666691,0.5482881992814223,0.513136461874239
BAYN,2024-12-08,0.4404,1,0.010799999999999978,0.5537968798557205,0.7757356814865458
BAYN,2024-12-09,0.6705,1,0.03228999999999998,0.5667561364223717,1.1260751476440616
BAYN,2024-12-10,0.2023,1,0.060263333333333315,0.5531345147139313,0.2567850367105095
BAYN,2024-12-11,0.5267,1,0.06871333333333332,0.5584107688007492,0.8201608784340696
BAYN,2024-12-12,0.802,1,0.10748666666666666,0.5678342926893577,1.223091564343539
BAYN,2024-12-13,0.7184,1,0.10116333333333331,0.5596079782301631,1.1029804625351525
BAYN,2024-12-14,-0.4767,1,0.05912333333333331,0.553846355317836,-0.9674584443655682
BAYN,2024-12-15,0.34,1,0.09817666666666665,0.5296510410627461,0.4565710526087408
BAYN,2024-12-16,0.34,1,0.10950999999999998,0.5311134389835807,0.43397508532471085
BAYN,2024-12-17,0.3818,1,0.12977999999999998,0.5294567928058681,0.47599729274302893
BAYN,2024-12-18,-0.2732,1,0.14108666666666667,0.5165247557129938,-0.8020654616927294
BAYN,2024-12-19,-0.5423,1,0.14423999999999998,0.511879318077867,-1.3412145710008223
BAYN,2024-12-20,-0.6486,1,0.11751666666666664,0.5319348327233026,-1.440245344987924
BAYN,2024-12-21,-0.8225,1,0.11404666666666667,0.5378821417715797,-1.7411744951822294
BAYN,2024-12-22,0.6369,1,0.10755666666666666,0.5300431984238666,0.9986796074497054
BAYN,2024-12-23,-0.2263,1,0.12477999999999999,0.5094467014862031,-0.6891398039790979
BAYN,2024-12-24,-0.2263,1,0.12233999999999999,0.510996442797525,-0.682274808198897
BAYN,2024-12-25,0.0516,1,0.10282999999999999,0.5017629789053792,-0.10209999970854919
BAYN,2024-12-26,-0.2263,1,0.07773,0.4986525638295598,-0.6097030719447337
BAYN,2024-12-27,-0.0772,1,0.06047666666666666,0.4946095797023481,-0.278354225871483
BAYN,2024-12-28,-0.4215,1,0.027846666666666665,0.49298344571306507,-0.9114842913573276
BAYN,2024-12-29,0.7579,1,0.027759999999999996,0.49285041418124104,1.4814637037750322
BAYN,2024-12-30,0.6597,1,0.06621333333333332,0.4957406035649981,1.1971717918579827
BAYN,2024-12-31,0.4767,1,0.09271,0.4957289000152653,0.7745967604232384
BAYN,2025-01-01,-0.1027,1,0.07655999999999999,0.49387470461855915,-0.36296655472251865
BAYN,2025-01-02,-0.7351,1,0.06545333333333334,0.5085348031580421,-1.5742350933738116
BAYN,2025-01-04,0.1531,1,0.09138666666666667,0.49167342030039124,0.12551691994175557
BAYN,2025-01-05,-0.128,1,0.10117,0.4839758537365269,-0.4735153587326663
BAYN,2025-01-06,0.0,1,0.08414999999999999,0.47802244266316124,-0.17603775992437312
BAYN,2025-01-07,-0.3182,1,0.06443666666666666,0.48213409816066266,-0.7936312078453321
BAYN,2025-01-08,0.0,1,0.04975666666666666,0.4769690206692265,-0.10431844524588618
BAYN,2025-01-09,0.7003,1,0.05074999999999999,0.4783354289473099,1.3579383016421933
BAYN,2025-01-10,0.8555,1,0.07252333333333333,0.4998541688597154,1.5664101961034358
BAYN,2025-01-11,-0.4767,1,0.03907666666666666,0.5019816232955514,-1.0274811720806623
BAYN,2025-01-13,0.7269,1,0.036573333333333326,0.4982189616495206,1.3855889072971233
BAYN,2025-01-14,-0.2263,1,0.005083333333333323,0.4832686145929351,-0.47878824808068954
BAYN,2025-01-15,-0.1027,1,0.017549999999999993,0.4751677596676634,-0.25306851644165407
BAYN,2025-01-16,0.7037,1,0.029673333333333322,0.4881409547232859,1.3808033522791678
BAYN,2025-01-18,0.3818,1,0.03106666666666665,0.4891159677265276,0.717076023838653
BAYN,2025-01-19,-0.3182,1,0.007733333333333322,0.48850364297045157,-0.6672075797662951
BAYN,2025-01-20,0.6369,1,0.038069999999999986,0.49861035243135926,1.2009979277003429
BAYN,2025-01-21,0.8481,1,0.08441666666666665,0.5073472279540352,1.5052478682361534
BAYN,2025-01-22,0.0,1,0.10603666666666665,0.48850317083877803,-0.21706443887477286
BAYN,2025-01-24,-0.2263,1,0.12591,0.4607656269731935,-0.7644016380164811
BAYN,2025-01-25,-0.6597,1,0.08268999999999999,0.47185902215927117,-1.5733300946599549
BAYN,2025-01-26,-0.8126,1,0.06314666666666664,0.49659142557440833,-1.763515480867775
BAYN,2025-01-27,-0.7184,1,0.04674333333333332,0.514294026116239,-1.4877546587725643
BAYN,2025-01-28,0.8519,1,0.07341999999999999,0.5348978744937497,1.4553806195935755
BAYN,2025-01-29,0.4215,1,0.09501333333333332,0.5354564857128488,0.6097351986165929
BAYN,2025-01-30,0.3612,1,0.10962666666666666,0.5365755793621401,0.46884976321955213
BAYN,2025-01-31,-0.5106,1,0.10665666666666665,0.539853370056092,-1.14337837069079
BAYN,2025-02-01,0.34,1,0.09272666666666665,0.5277250478809205,0.4685647086987045
BAYN,2025-02-02,-0.5267,1,0.05318,0.5282250868188938,-1.0977895871856167
BAYN,2025-02-03,0.836,1,0.06515666666666665,0.542051189644855,1.4220858621090382
BAYN,2025-02-04,0.0,1,0.06857999999999999,0.5412782835805093,-0.12670007661557967
BAYN,2025-02-05,0.7269,1,0.11731333333333333,0.5321627562376354,1.1454891563182936
BAYN,2025-02-06,0.1531,1,0.11731333333333334,0.5321627562376354,0.06724759718187844
BAYN,2025-02-07,0.5574,1,0.14015999999999998,0.5359669737637922,0.778480802781485
BAYN,2025-02-08,0.0,1,0.14015999999999998,0.5359669737637922,-0.26150865045981425
BAYN,2025-02-10,-0.5106,1,0.13374666666666665,0.5427490076760468,-1.187190870096
BAYN,2025-02-11,0.5106,1,0.15076666666666666,0.5464038523702571,0.6585483095926293
BAYN,2025-02-12,0.7783,1,0.15336666666666668,0.5492868833586737,1.1377175611988244
BAYN,2025-02-13,-0.4404,1,0.11016999999999998,0.5430868160419849,-1.0137789829120738
BAYN,2025-02-14,-0.6705,1,0.10370999999999998,0.5513973692919373,-1.404087221152654
BAYN,2025-02-15,0.7579,1,0.10474333333333333,0.5526331780094114,1.1818991198091684
BAYN,2025-02-16,0.2023,1,0.11902999999999998,0.5493100312649278,0.15159016813920073
BAYN,2025-02-18,-0.7003,1,0.09910999999999999,0.5681408599925758,-1.4070630301268006
BAYN,2025-02-19,0.0516,1,0.07737333333333332,0.5565686350049421,-0.046307556179669494
BAYN,2025-02-20,0.25,1,0.07297999999999999,0.554599453100443,0.319185312950426
BAYN,2025-02-21,0.8779,1,0.11284999999999998,0.5683315555808648,1.3461332429765906
BAYN,2025-02-22,0.8074,1,0.11853333333333334,0.5745710317921647,1.1989234203436925
BAYN,2025-02-23,0.4939,1,0.10672666666666665,0.5625764297092155,0.6882146369577828
BAYN,2025-02-24,-0.2263,1,0.09918333333333333,0.5655660594870225,-0.5755001168714967
BAYN,2025-02-25,0.6908,1,0.1297533333333333,0.5721140227161942,0.9806553316120734
